province;province_initials;region;year;sector;energy_consumption;total_energy_consumption
Ascoli Piceno;AP;Marche;2009;Agricoltura;27;1457
Ascoli Piceno;AP;Marche;2009;Domestico;399;1457
Ascoli Piceno;AP;Marche;2009;Industria;503;1457
Ascoli Piceno;AP;Marche;2009;Servizi;527;1457
Ascoli Piceno;AP;Marche;2010;Agricoltura;13;877
Ascoli Piceno;AP;Marche;2010;Domestico;220;877
Ascoli Piceno;AP;Marche;2010;Industria;325;877
Ascoli Piceno;AP;Marche;2010;Servizi;318;877
Ascoli Piceno;AP;Marche;2011;Agricoltura;13;880
Ascoli Piceno;AP;Marche;2011;Domestico;222;880
Ascoli Piceno;AP;Marche;2011;Industria;325;880
Ascoli Piceno;AP;Marche;2011;Servizi;319;880
Ascoli Piceno;AP;Marche;2012;Agricoltura;17;878
Ascoli Piceno;AP;Marche;2012;Domestico;228;878
Ascoli Piceno;AP;Marche;2012;Industria;276;878
Ascoli Piceno;AP;Marche;2012;Servizi;356;878
Ascoli Piceno;AP;Marche;2013;Agricoltura;14;849
Ascoli Piceno;AP;Marche;2013;Domestico;212;849
Ascoli Piceno;AP;Marche;2013;Industria;280;849
Ascoli Piceno;AP;Marche;2013;Servizi;342;849
Ascoli Piceno;AP;Marche;2014;Agricoltura;11;821
Ascoli Piceno;AP;Marche;2014;Domestico;203;821
Ascoli Piceno;AP;Marche;2014;Industria;265;821
Ascoli Piceno;AP;Marche;2014;Servizi;340;821
Ascoli Piceno;AP;Marche;2015;Agricoltura;11;834
Ascoli Piceno;AP;Marche;2015;Domestico;207;834
Ascoli Piceno;AP;Marche;2015;Industria;263;834
Ascoli Piceno;AP;Marche;2015;Servizi;351;834
Ascoli Piceno;AP;Marche;2016;Agricoltura;11;822
Ascoli Piceno;AP;Marche;2016;Domestico;202;822
Ascoli Piceno;AP;Marche;2016;Industria;250;822
Ascoli Piceno;AP;Marche;2016;Servizi;358;822
Ascoli Piceno;AP;Marche;2017;Agricoltura;11;846
Ascoli Piceno;AP;Marche;2017;Domestico;206;846
Ascoli Piceno;AP;Marche;2017;Industria;253;846
Ascoli Piceno;AP;Marche;2017;Servizi;376;846
Ascoli Piceno;AP;Marche;2018;Agricoltura;12;862
Ascoli Piceno;AP;Marche;2018;Domestico;211;862
Ascoli Piceno;AP;Marche;2018;Industria;262;862
Ascoli Piceno;AP;Marche;2018;Servizi;376;862
Ascoli Piceno;AP;Marche;2019;Agricoltura;13;858
Ascoli Piceno;AP;Marche;2019;Domestico;211;858
Ascoli Piceno;AP;Marche;2019;Industria;277;858
Ascoli Piceno;AP;Marche;2019;Servizi;355;858
Ascoli Piceno;AP;Marche;2020;Agricoltura;21;831
Ascoli Piceno;AP;Marche;2020;Domestico;212;831
Ascoli Piceno;AP;Marche;2020;Industria;322;831
Ascoli Piceno;AP;Marche;2020;Servizi;275;831
Ascoli Piceno;AP;Marche;2021;Agricoltura;18;879
Ascoli Piceno;AP;Marche;2021;Domestico;215;879
Ascoli Piceno;AP;Marche;2021;Industria;353;879
Ascoli Piceno;AP;Marche;2021;Servizi;292;879
Ascoli Piceno;AP;Marche;2022;Agricoltura;18;859
Ascoli Piceno;AP;Marche;2022;Domestico;199;859
Ascoli Piceno;AP;Marche;2022;Industria;345;859
Ascoli Piceno;AP;Marche;2022;Servizi;295;859
Asti;AT;Piemonte;2000;Agricoltura;15;840
Asti;AT;Piemonte;2000;Domestico;229;840
Asti;AT;Piemonte;2000;Industria;440;840
Asti;AT;Piemonte;2000;Servizi;155;840
Asti;AT;Piemonte;2001;Agricoltura;16;864
Asti;AT;Piemonte;2001;Domestico;235;864
Asti;AT;Piemonte;2001;Industria;451;864
Asti;AT;Piemonte;2001;Servizi;162;864
Asti;AT;Piemonte;2002;Agricoltura;16;908
Asti;AT;Piemonte;2002;Domestico;240;908
Asti;AT;Piemonte;2002;Industria;479;908
Asti;AT;Piemonte;2002;Servizi;172;908
Asti;AT;Piemonte;2003;Agricoltura;16;931
Asti;AT;Piemonte;2003;Domestico;243;931
Asti;AT;Piemonte;2003;Industria;484;931
Asti;AT;Piemonte;2003;Servizi;186;931
Asti;AT;Piemonte;2004;Agricoltura;19;967
Asti;AT;Piemonte;2004;Domestico;254;967
Asti;AT;Piemonte;2004;Industria;486;967
Asti;AT;Piemonte;2004;Servizi;207;967
Asti;AT;Piemonte;2005;Agricoltura;19;988
Asti;AT;Piemonte;2005;Domestico;248;988
Asti;AT;Piemonte;2005;Industria;494;988
Asti;AT;Piemonte;2005;Servizi;225;988
Asti;AT;Piemonte;2006;Agricoltura;20;1001
Asti;AT;Piemonte;2006;Domestico;250;1001
Asti;AT;Piemonte;2006;Industria;490;1001
Asti;AT;Piemonte;2006;Servizi;240;1001
Asti;AT;Piemonte;2007;Agricoltura;21;1036
Asti;AT;Piemonte;2007;Domestico;248;1036
Asti;AT;Piemonte;2007;Industria;520;1036
Asti;AT;Piemonte;2007;Servizi;247;1036
Asti;AT;Piemonte;2008;Agricoltura;20;1037
Asti;AT;Piemonte;2008;Domestico;250;1037
Asti;AT;Piemonte;2008;Industria;509;1037
Asti;AT;Piemonte;2008;Servizi;257;1037
Asti;AT;Piemonte;2009;Agricoltura;22;965
Asti;AT;Piemonte;2009;Domestico;253;965
Asti;AT;Piemonte;2009;Industria;424;965
Asti;AT;Piemonte;2009;Servizi;265;965
Asti;AT;Piemonte;2010;Agricoltura;22;1035
Asti;AT;Piemonte;2010;Domestico;258;1035
Asti;AT;Piemonte;2010;Industria;481;1035
Asti;AT;Piemonte;2010;Servizi;273;1035
Asti;AT;Piemonte;2011;Agricoltura;23;1051
Asti;AT;Piemonte;2011;Domestico;255;1051
Asti;AT;Piemonte;2011;Industria;501;1051
Asti;AT;Piemonte;2011;Servizi;270;1051
Asti;AT;Piemonte;2012;Agricoltura;23;1030
Asti;AT;Piemonte;2012;Domestico;254;1030
Asti;AT;Piemonte;2012;Industria;470;1030
Asti;AT;Piemonte;2012;Servizi;282;1030
Asti;AT;Piemonte;2013;Agricoltura;24;1018
Asti;AT;Piemonte;2013;Domestico;245;1018
Asti;AT;Piemonte;2013;Industria;464;1018
Asti;AT;Piemonte;2013;Servizi;284;1018
Asti;AT;Piemonte;2014;Agricoltura;25;1002
Asti;AT;Piemonte;2014;Domestico;237;1002
Asti;AT;Piemonte;2014;Industria;462;1002
Asti;AT;Piemonte;2014;Servizi;277;1002
Asti;AT;Piemonte;2015;Agricoltura;25;1011
Asti;AT;Piemonte;2015;Domestico;238;1011
Asti;AT;Piemonte;2015;Industria;461;1011
Asti;AT;Piemonte;2015;Servizi;285;1011
Asti;AT;Piemonte;2016;Agricoltura;25;1006
Asti;AT;Piemonte;2016;Domestico;236;1006
Asti;AT;Piemonte;2016;Industria;459;1006
Asti;AT;Piemonte;2016;Servizi;286;1006
Asti;AT;Piemonte;2017;Agricoltura;25;1009
Asti;AT;Piemonte;2017;Domestico;234;1009
Asti;AT;Piemonte;2017;Industria;469;1009
Asti;AT;Piemonte;2017;Servizi;280;1009
Asti;AT;Piemonte;2018;Agricoltura;26;1011
Asti;AT;Piemonte;2018;Domestico;234;1011
Asti;AT;Piemonte;2018;Industria;475;1011
Asti;AT;Piemonte;2018;Servizi;274;1011
Asti;AT;Piemonte;2019;Agricoltura;27;988
Asti;AT;Piemonte;2019;Domestico;235;988
Asti;AT;Piemonte;2019;Industria;475;988
Asti;AT;Piemonte;2019;Servizi;250;988
Asti;AT;Piemonte;2020;Agricoltura;29;946
Asti;AT;Piemonte;2020;Domestico;239;946
Asti;AT;Piemonte;2020;Industria;447;946
Asti;AT;Piemonte;2020;Servizi;230;946
Asti;AT;Piemonte;2021;Agricoltura;30;1007
Asti;AT;Piemonte;2021;Domestico;238;1007
Asti;AT;Piemonte;2021;Industria;494;1007
Asti;AT;Piemonte;2021;Servizi;244;1007
Asti;AT;Piemonte;2022;Agricoltura;30;981
Asti;AT;Piemonte;2022;Domestico;228;981
Asti;AT;Piemonte;2022;Industria;479;981
Asti;AT;Piemonte;2022;Servizi;244;981
Avellino;AV;Campania;2000;Agricoltura;8;1232
Avellino;AV;Campania;2000;Domestico;331;1232
Avellino;AV;Campania;2000;Industria;650;1232
Avellino;AV;Campania;2000;Servizi;242;1232
Avellino;AV;Campania;2001;Agricoltura;8;1262
Avellino;AV;Campania;2001;Domestico;336;1262
Avellino;AV;Campania;2001;Industria;658;1262
Avellino;AV;Campania;2001;Servizi;258;1262
Avellino;AV;Campania;2002;Agricoltura;8;1310
Avellino;AV;Campania;2002;Domestico;341;1310
Avellino;AV;Campania;2002;Industria;677;1310
Avellino;AV;Campania;2002;Servizi;283;1310
Avellino;AV;Campania;2003;Agricoltura;8;1369
Avellino;AV;Campania;2003;Domestico;354;1369
Avellino;AV;Campania;2003;Industria;711;1369
Avellino;AV;Campania;2003;Servizi;294;1369
Avellino;AV;Campania;2004;Agricoltura;9;1394
Avellino;AV;Campania;2004;Domestico;366;1394
Avellino;AV;Campania;2004;Industria;715;1394
Avellino;AV;Campania;2004;Servizi;303;1394
Avellino;AV;Campania;2005;Agricoltura;10;1501
Avellino;AV;Campania;2005;Domestico;363;1501
Avellino;AV;Campania;2005;Industria;793;1501
Avellino;AV;Campania;2005;Servizi;334;1501
Avellino;AV;Campania;2006;Agricoltura;10;1498
Avellino;AV;Campania;2006;Domestico;366;1498
Avellino;AV;Campania;2006;Industria;788;1498
Avellino;AV;Campania;2006;Servizi;333;1498
Avellino;AV;Campania;2007;Agricoltura;11;1538
Avellino;AV;Campania;2007;Domestico;370;1538
Avellino;AV;Campania;2007;Industria;790;1538
Avellino;AV;Campania;2007;Servizi;366;1538
Avellino;AV;Campania;2008;Agricoltura;10;1495
Avellino;AV;Campania;2008;Domestico;371;1495
Avellino;AV;Campania;2008;Industria;734;1495
Avellino;AV;Campania;2008;Servizi;379;1495
Avellino;AV;Campania;2009;Agricoltura;11;1459
Avellino;AV;Campania;2009;Domestico;378;1459
Avellino;AV;Campania;2009;Industria;675;1459
Avellino;AV;Campania;2009;Servizi;394;1459
Avellino;AV;Campania;2010;Agricoltura;10;1512
Avellino;AV;Campania;2010;Domestico;385;1512
Avellino;AV;Campania;2010;Industria;718;1512
Avellino;AV;Campania;2010;Servizi;397;1512
Avellino;AV;Campania;2011;Agricoltura;11;1499
Avellino;AV;Campania;2011;Domestico;385;1499
Avellino;AV;Campania;2011;Industria;695;1499
Avellino;AV;Campania;2011;Servizi;406;1499
Avellino;AV;Campania;2012;Agricoltura;10;1442
Avellino;AV;Campania;2012;Domestico;383;1442
Avellino;AV;Campania;2012;Industria;606;1442
Avellino;AV;Campania;2012;Servizi;442;1442
Avellino;AV;Campania;2013;Agricoltura;10;1418
Avellino;AV;Campania;2013;Domestico;370;1418
Avellino;AV;Campania;2013;Industria;625;1418
Avellino;AV;Campania;2013;Servizi;411;1418
Avellino;AV;Campania;2014;Agricoltura;10;1389
Avellino;AV;Campania;2014;Domestico;359;1389
Avellino;AV;Campania;2014;Industria;611;1389
Avellino;AV;Campania;2014;Servizi;408;1389
Avellino;AV;Campania;2015;Agricoltura;11;1454
Avellino;AV;Campania;2015;Domestico;361;1454
Avellino;AV;Campania;2015;Industria;639;1454
Avellino;AV;Campania;2015;Servizi;441;1454
Avellino;AV;Campania;2016;Agricoltura;10;1434
Avellino;AV;Campania;2016;Domestico;355;1434
Avellino;AV;Campania;2016;Industria;627;1434
Avellino;AV;Campania;2016;Servizi;440;1434
Avellino;AV;Campania;2017;Agricoltura;12;1450
Avellino;AV;Campania;2017;Domestico;358;1450
Avellino;AV;Campania;2017;Industria;629;1450
Avellino;AV;Campania;2017;Servizi;450;1450
Avellino;AV;Campania;2018;Agricoltura;12;1450
Avellino;AV;Campania;2018;Domestico;355;1450
Avellino;AV;Campania;2018;Industria;647;1450
Avellino;AV;Campania;2018;Servizi;435;1450
Avellino;AV;Campania;2019;Agricoltura;13;1401
Avellino;AV;Campania;2019;Domestico;358;1401
Avellino;AV;Campania;2019;Industria;620;1401
Avellino;AV;Campania;2019;Servizi;410;1401
Avellino;AV;Campania;2020;Agricoltura;12;1329
Avellino;AV;Campania;2020;Domestico;365;1329
Avellino;AV;Campania;2020;Industria;605;1329
Avellino;AV;Campania;2020;Servizi;345;1329
Avellino;AV;Campania;2021;Agricoltura;13;1408
Avellino;AV;Campania;2021;Domestico;369;1408
Avellino;AV;Campania;2021;Industria;657;1408
Avellino;AV;Campania;2021;Servizi;368;1408
Avellino;AV;Campania;2022;Agricoltura;13;1419
Avellino;AV;Campania;2022;Domestico;346;1419
Avellino;AV;Campania;2022;Industria;679;1419
Avellino;AV;Campania;2022;Servizi;379;1419
Bari;BA;Puglia;2000;Agricoltura;214;4278
Bari;BA;Puglia;2000;Domestico;1437;4278
Bari;BA;Puglia;2000;Industria;1490;4278
Bari;BA;Puglia;2000;Servizi;1136;4278
Bari;BA;Puglia;2001;Agricoltura;214;4304
Bari;BA;Puglia;2001;Domestico;1433;4304
Bari;BA;Puglia;2001;Industria;1512;4304
Bari;BA;Puglia;2001;Servizi;1144;4304
Bari;BA;Puglia;2002;Agricoltura;170;4427
Bari;BA;Puglia;2002;Domestico;1487;4427
Bari;BA;Puglia;2002;Industria;1511;4427
Bari;BA;Puglia;2002;Servizi;1259;4427
Bari;BA;Puglia;2003;Agricoltura;207;4586
Bari;BA;Puglia;2003;Domestico;1523;4586
Bari;BA;Puglia;2003;Industria;1518;4586
Bari;BA;Puglia;2003;Servizi;1336;4586
Bari;BA;Puglia;2004;Agricoltura;188;4663
Bari;BA;Puglia;2004;Domestico;1568;4663
Bari;BA;Puglia;2004;Industria;1495;4663
Bari;BA;Puglia;2004;Servizi;1410;4663
Bari;BA;Puglia;2005;Agricoltura;209;4832
Bari;BA;Puglia;2005;Domestico;1572;4832
Bari;BA;Puglia;2005;Industria;1527;4832
Bari;BA;Puglia;2005;Servizi;1522;4832
Bari;BA;Puglia;2006;Agricoltura;196;4935
Bari;BA;Puglia;2006;Domestico;1600;4935
Bari;BA;Puglia;2006;Industria;1527;4935
Bari;BA;Puglia;2006;Servizi;1611;4935
Bari;BA;Puglia;2007;Agricoltura;240;4980
Bari;BA;Puglia;2007;Domestico;1621;4980
Bari;BA;Puglia;2007;Industria;1488;4980
Bari;BA;Puglia;2007;Servizi;1629;4980
Bari;BA;Puglia;2008;Agricoltura;262;5082
Bari;BA;Puglia;2008;Domestico;1625;5082
Bari;BA;Puglia;2008;Industria;1466;5082
Bari;BA;Puglia;2008;Servizi;1726;5082
Bari;BA;Puglia;2009;Agricoltura;212;4971
Bari;BA;Puglia;2009;Domestico;1651;4971
Bari;BA;Puglia;2009;Industria;1326;4971
Bari;BA;Puglia;2009;Servizi;1779;4971
Bari;BA;Puglia;2010;Agricoltura;144;4025
Bari;BA;Puglia;2010;Domestico;1314;4025
Bari;BA;Puglia;2010;Industria;1056;4025
Bari;BA;Puglia;2010;Servizi;1509;4025
Bari;BA;Puglia;2011;Agricoltura;156;4175
Bari;BA;Puglia;2011;Domestico;1336;4175
Bari;BA;Puglia;2011;Industria;1143;4175
Bari;BA;Puglia;2011;Servizi;1538;4175
Bari;BA;Puglia;2012;Agricoltura;165;4173
Bari;BA;Puglia;2012;Domestico;1351;4173
Bari;BA;Puglia;2012;Industria;1091;4173
Bari;BA;Puglia;2012;Servizi;1565;4173
Bari;BA;Puglia;2013;Agricoltura;151;4015
Bari;BA;Puglia;2013;Domestico;1268;4015
Bari;BA;Puglia;2013;Industria;1076;4015
Bari;BA;Puglia;2013;Servizi;1519;4015
Bari;BA;Puglia;2014;Agricoltura;104;3861
Bari;BA;Puglia;2014;Domestico;1231;3861
Bari;BA;Puglia;2014;Industria;1037;3861
Bari;BA;Puglia;2014;Servizi;1487;3861
Bari;BA;Puglia;2015;Agricoltura;142;4024
Bari;BA;Puglia;2015;Domestico;1271;4024
Bari;BA;Puglia;2015;Industria;1051;4024
Bari;BA;Puglia;2015;Servizi;1558;4024
Bari;BA;Puglia;2016;Agricoltura;120;3935
Bari;BA;Puglia;2016;Domestico;1222;3935
Bari;BA;Puglia;2016;Industria;1042;3935
Bari;BA;Puglia;2016;Servizi;1549;3935
Bari;BA;Puglia;2017;Agricoltura;165;4097
Bari;BA;Puglia;2017;Domestico;1269;4097
Bari;BA;Puglia;2017;Industria;1073;4097
Bari;BA;Puglia;2017;Servizi;1588;4097
Bari;BA;Puglia;2018;Agricoltura;131;4096
Bari;BA;Puglia;2018;Domestico;1257;4096
Bari;BA;Puglia;2018;Industria;1101;4096
Bari;BA;Puglia;2018;Servizi;1605;4096
Bari;BA;Puglia;2019;Agricoltura;143;4181
Bari;BA;Puglia;2019;Domestico;1272;4181
Bari;BA;Puglia;2019;Industria;1166;4181
Bari;BA;Puglia;2019;Servizi;1598;4181
Bari;BA;Puglia;2020;Agricoltura;133;4029
Bari;BA;Puglia;2020;Domestico;1291;4029
Bari;BA;Puglia;2020;Industria;1272;4029
Bari;BA;Puglia;2020;Servizi;1331;4029
Bari;BA;Puglia;2021;Agricoltura;181;4288
Bari;BA;Puglia;2021;Domestico;1353;4288
Bari;BA;Puglia;2021;Industria;1306;4288
Bari;BA;Puglia;2021;Servizi;1447;4288
Bari;BA;Puglia;2022;Agricoltura;148;4164
Bari;BA;Puglia;2022;Domestico;1264;4164
Bari;BA;Puglia;2022;Industria;1258;4164
Bari;BA;Puglia;2022;Servizi;1493;4164
Barletta-Andria-Trani;BT;Puglia;2009;Agricoltura;0;0
Barletta-Andria-Trani;BT;Puglia;2009;Domestico;0;0
Barletta-Andria-Trani;BT;Puglia;2009;Industria;0;0
Barletta-Andria-Trani;BT;Puglia;2009;Servizi;0;0
Barletta-Andria-Trani;BT;Puglia;2010;Agricoltura;57;1079
Barletta-Andria-Trani;BT;Puglia;2010;Domestico;376;1079
Barletta-Andria-Trani;BT;Puglia;2010;Industria;306;1079
Barletta-Andria-Trani;BT;Puglia;2010;Servizi;339;1079
Barletta-Andria-Trani;BT;Puglia;2011;Agricoltura;64;1101
Barletta-Andria-Trani;BT;Puglia;2011;Domestico;379;1101
Barletta-Andria-Trani;BT;Puglia;2011;Industria;303;1101
Barletta-Andria-Trani;BT;Puglia;2011;Servizi;354;1101
Barletta-Andria-Trani;BT;Puglia;2012;Agricoltura;75;1097
Barletta-Andria-Trani;BT;Puglia;2012;Domestico;386;1097
Barletta-Andria-Trani;BT;Puglia;2012;Industria;273;1097
Barletta-Andria-Trani;BT;Puglia;2012;Servizi;362;1097
Barletta-Andria-Trani;BT;Puglia;2013;Agricoltura;62;1044
Barletta-Andria-Trani;BT;Puglia;2013;Domestico;368;1044
Barletta-Andria-Trani;BT;Puglia;2013;Industria;264;1044
Barletta-Andria-Trani;BT;Puglia;2013;Servizi;348;1044
Barletta-Andria-Trani;BT;Puglia;2014;Agricoltura;44;1002
Barletta-Andria-Trani;BT;Puglia;2014;Domestico;353;1002
Barletta-Andria-Trani;BT;Puglia;2014;Industria;262;1002
Barletta-Andria-Trani;BT;Puglia;2014;Servizi;342;1002
Barletta-Andria-Trani;BT;Puglia;2015;Agricoltura;65;1073
Barletta-Andria-Trani;BT;Puglia;2015;Domestico;367;1073
Barletta-Andria-Trani;BT;Puglia;2015;Industria;284;1073
Barletta-Andria-Trani;BT;Puglia;2015;Servizi;355;1073
Barletta-Andria-Trani;BT;Puglia;2016;Agricoltura;51;1018
Barletta-Andria-Trani;BT;Puglia;2016;Domestico;351;1018
Barletta-Andria-Trani;BT;Puglia;2016;Industria;267;1018
Barletta-Andria-Trani;BT;Puglia;2016;Servizi;347;1018
Barletta-Andria-Trani;BT;Puglia;2017;Agricoltura;97;1085
Barletta-Andria-Trani;BT;Puglia;2017;Domestico;364;1085
Barletta-Andria-Trani;BT;Puglia;2017;Industria;263;1085
Barletta-Andria-Trani;BT;Puglia;2017;Servizi;359;1085
Barletta-Andria-Trani;BT;Puglia;2018;Agricoltura;53;1015
Barletta-Andria-Trani;BT;Puglia;2018;Domestico;357;1015
Barletta-Andria-Trani;BT;Puglia;2018;Industria;253;1015
Barletta-Andria-Trani;BT;Puglia;2018;Servizi;350;1015
Barletta-Andria-Trani;BT;Puglia;2019;Agricoltura;77;1060
Barletta-Andria-Trani;BT;Puglia;2019;Domestico;366;1060
Barletta-Andria-Trani;BT;Puglia;2019;Industria;277;1060
Barletta-Andria-Trani;BT;Puglia;2019;Servizi;338;1060
Barletta-Andria-Trani;BT;Puglia;2020;Agricoltura;65;1017
Barletta-Andria-Trani;BT;Puglia;2020;Domestico;368;1017
Barletta-Andria-Trani;BT;Puglia;2020;Industria;289;1017
Barletta-Andria-Trani;BT;Puglia;2020;Servizi;294;1017
Barletta-Andria-Trani;BT;Puglia;2021;Agricoltura;97;1092
Barletta-Andria-Trani;BT;Puglia;2021;Domestico;382;1092
Barletta-Andria-Trani;BT;Puglia;2021;Industria;304;1092
Barletta-Andria-Trani;BT;Puglia;2021;Servizi;308;1092
Barletta-Andria-Trani;BT;Puglia;2022;Agricoltura;99;1100
Barletta-Andria-Trani;BT;Puglia;2022;Domestico;370;1100
Barletta-Andria-Trani;BT;Puglia;2022;Industria;302;1100
Barletta-Andria-Trani;BT;Puglia;2022;Servizi;328;1100
Belluno;BL;Veneto;2000;Agricoltura;6;1177
Belluno;BL;Veneto;2000;Domestico;230;1177
Belluno;BL;Veneto;2000;Industria;696;1177
Belluno;BL;Veneto;2000;Servizi;244;1177
Belluno;BL;Veneto;2001;Agricoltura;7;1193
Belluno;BL;Veneto;2001;Domestico;231;1193
Belluno;BL;Veneto;2001;Industria;697;1193
Belluno;BL;Veneto;2001;Servizi;257;1193
Belluno;BL;Veneto;2002;Agricoltura;7;1040
Belluno;BL;Veneto;2002;Domestico;235;1040
Belluno;BL;Veneto;2002;Industria;545;1040
Belluno;BL;Veneto;2002;Servizi;252;1040
Belluno;BL;Veneto;2003;Agricoltura;7;1034
Belluno;BL;Veneto;2003;Domestico;238;1034
Belluno;BL;Veneto;2003;Industria;523;1034
Belluno;BL;Veneto;2003;Servizi;265;1034
Belluno;BL;Veneto;2004;Agricoltura;7;1051
Belluno;BL;Veneto;2004;Domestico;242;1051
Belluno;BL;Veneto;2004;Industria;523;1051
Belluno;BL;Veneto;2004;Servizi;278;1051
Belluno;BL;Veneto;2005;Agricoltura;7;1057
Belluno;BL;Veneto;2005;Domestico;235;1057
Belluno;BL;Veneto;2005;Industria;521;1057
Belluno;BL;Veneto;2005;Servizi;292;1057
Belluno;BL;Veneto;2006;Agricoltura;8;1087
Belluno;BL;Veneto;2006;Domestico;242;1087
Belluno;BL;Veneto;2006;Industria;537;1087
Belluno;BL;Veneto;2006;Servizi;298;1087
Belluno;BL;Veneto;2007;Agricoltura;8;1104
Belluno;BL;Veneto;2007;Domestico;238;1104
Belluno;BL;Veneto;2007;Industria;548;1104
Belluno;BL;Veneto;2007;Servizi;309;1104
Belluno;BL;Veneto;2008;Agricoltura;8;1085
Belluno;BL;Veneto;2008;Domestico;239;1085
Belluno;BL;Veneto;2008;Industria;525;1085
Belluno;BL;Veneto;2008;Servizi;312;1085
Belluno;BL;Veneto;2009;Agricoltura;8;1009
Belluno;BL;Veneto;2009;Domestico;238;1009
Belluno;BL;Veneto;2009;Industria;450;1009
Belluno;BL;Veneto;2009;Servizi;312;1009
Belluno;BL;Veneto;2010;Agricoltura;8;1055
Belluno;BL;Veneto;2010;Domestico;242;1055
Belluno;BL;Veneto;2010;Industria;497;1055
Belluno;BL;Veneto;2010;Servizi;307;1055
Belluno;BL;Veneto;2011;Agricoltura;9;1055
Belluno;BL;Veneto;2011;Domestico;244;1055
Belluno;BL;Veneto;2011;Industria;491;1055
Belluno;BL;Veneto;2011;Servizi;309;1055
Belluno;BL;Veneto;2012;Agricoltura;9;1040
Belluno;BL;Veneto;2012;Domestico;236;1040
Belluno;BL;Veneto;2012;Industria;469;1040
Belluno;BL;Veneto;2012;Servizi;325;1040
Belluno;BL;Veneto;2013;Agricoltura;9;1011
Belluno;BL;Veneto;2013;Domestico;229;1011
Belluno;BL;Veneto;2013;Industria;458;1011
Belluno;BL;Veneto;2013;Servizi;313;1011
Belluno;BL;Veneto;2014;Agricoltura;9;967
Belluno;BL;Veneto;2014;Domestico;223;967
Belluno;BL;Veneto;2014;Industria;408;967
Belluno;BL;Veneto;2014;Servizi;326;967
Belluno;BL;Veneto;2015;Agricoltura;9;989
Belluno;BL;Veneto;2015;Domestico;222;989
Belluno;BL;Veneto;2015;Industria;413;989
Belluno;BL;Veneto;2015;Servizi;343;989
Belluno;BL;Veneto;2016;Agricoltura;9;1005
Belluno;BL;Veneto;2016;Domestico;221;1005
Belluno;BL;Veneto;2016;Industria;416;1005
Belluno;BL;Veneto;2016;Servizi;357;1005
Belluno;BL;Veneto;2017;Agricoltura;10;1018
Belluno;BL;Veneto;2017;Domestico;223;1018
Belluno;BL;Veneto;2017;Industria;423;1018
Belluno;BL;Veneto;2017;Servizi;362;1018
Belluno;BL;Veneto;2018;Agricoltura;10;1016
Belluno;BL;Veneto;2018;Domestico;222;1016
Belluno;BL;Veneto;2018;Industria;425;1016
Belluno;BL;Veneto;2018;Servizi;357;1016
Belluno;BL;Veneto;2019;Agricoltura;11;1041
Belluno;BL;Veneto;2019;Domestico;226;1041
Belluno;BL;Veneto;2019;Industria;426;1041
Belluno;BL;Veneto;2019;Servizi;376;1041
Belluno;BL;Veneto;2020;Agricoltura;18;991
Belluno;BL;Veneto;2020;Domestico;229;991
Belluno;BL;Veneto;2020;Industria;473;991
Belluno;BL;Veneto;2020;Servizi;270;991
Belluno;BL;Veneto;2021;Agricoltura;18;1043
Belluno;BL;Veneto;2021;Domestico;227;1043
Belluno;BL;Veneto;2021;Industria;508;1043
Belluno;BL;Veneto;2021;Servizi;288;1043
Belluno;BL;Veneto;2022;Agricoltura;18;1017
Belluno;BL;Veneto;2022;Domestico;210;1017
Belluno;BL;Veneto;2022;Industria;481;1017
Belluno;BL;Veneto;2022;Servizi;308;1017
Benevento;BN;Campania;2000;Agricoltura;17;588
Benevento;BN;Campania;2000;Domestico;230;588
Benevento;BN;Campania;2000;Industria;181;588
Benevento;BN;Campania;2000;Servizi;158;588
Benevento;BN;Campania;2001;Agricoltura;21;609
Benevento;BN;Campania;2001;Domestico;230;609
Benevento;BN;Campania;2001;Industria;188;609
Benevento;BN;Campania;2001;Servizi;168;609
Benevento;BN;Campania;2002;Agricoltura;19;640
Benevento;BN;Campania;2002;Domestico;233;640
Benevento;BN;Campania;2002;Industria;209;640
Benevento;BN;Campania;2002;Servizi;178;640
Benevento;BN;Campania;2003;Agricoltura;21;685
Benevento;BN;Campania;2003;Domestico;244;685
Benevento;BN;Campania;2003;Industria;234;685
Benevento;BN;Campania;2003;Servizi;185;685
Benevento;BN;Campania;2004;Agricoltura;21;732
Benevento;BN;Campania;2004;Domestico;256;732
Benevento;BN;Campania;2004;Industria;253;732
Benevento;BN;Campania;2004;Servizi;200;732
